timestamp,distance_cm,cluster_support,session_id,source_file
2026-07-09 13:30:41+00:00,103.88,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:42+00:00,103.84,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:43+00:00,103.83,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:44+00:00,103.845,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:45+00:00,104.28,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:46+00:00,104.69,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:47+00:00,104.91,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:48+00:00,104.75,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:49+00:00,104.11,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:50+00:00,104.18,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:51+00:00,104.05,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:52+00:00,103.9,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:53+00:00,104.05,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:54+00:00,104.02,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:55+00:00,104.05,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:56+00:00,104.05,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:57+00:00,104.04,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:58+00:00,103.86,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:59+00:00,103.84,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:00+00:00,104.105,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:01+00:00,104.18,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:02+00:00,104.26,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:03+00:00,104.3,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:04+00:00,104.26,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:05+00:00,104.3,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:06+00:00,104.3,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:07+00:00,104.16,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:08+00:00,104.34,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:09+00:00,104.41,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:10+00:00,104.35,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:11+00:00,104.47,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:12+00:00,104.4,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:13+00:00,104.47,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:14+00:00,104.35,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:15+00:00,104.35,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:16+00:00,104.465,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:17+00:00,104.32,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:18+00:00,104.27000000000001,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:19+00:00,104.28,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:20+00:00,104.48,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:21+00:00,104.725,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:22+00:00,104.26,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:23+00:00,104.25,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:24+00:00,104.11,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:25+00:00,103.83,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:26+00:00,104.24000000000001,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:27+00:00,104.05,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:28+00:00,103.84,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:29+00:00,103.84,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:30+00:00,104.06,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:31+00:00,103.81,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:32+00:00,103.84,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:33+00:00,103.83,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:34+00:00,103.765,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:35+00:00,103.86,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:36+00:00,103.88,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:37+00:00,103.88,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:38+00:00,103.915,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:39+00:00,103.9,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:40+00:00,103.975,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:41+00:00,103.975,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:42+00:00,103.87,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:43+00:00,103.89,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:44+00:00,103.91,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:45+00:00,103.83,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:46+00:00,104.28,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:47+00:00,104.72,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:48+00:00,104.255,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:49+00:00,104.26,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:50+00:00,104.25,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:51+00:00,104.26,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:52+00:00,104.35,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:53+00:00,104.47,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:54+00:00,104.32,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:55+00:00,104.395,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:56+00:00,104.47,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:57+00:00,104.47,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:58+00:00,104.47,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:31:59+00:00,104.47,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:00+00:00,104.32,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:01+00:00,104.02,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:02+00:00,104.32,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:03+00:00,104.32,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:04+00:00,104.75,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:09+00:00,109.13,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:10+00:00,109.995,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:16+00:00,115.64,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:22+00:00,120.875,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:25+00:00,122.41,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:26+00:00,122.71000000000001,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:30+00:00,125.64,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:31+00:00,126.0,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:32+00:00,125.94,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:33+00:00,125.35,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:34+00:00,125.655,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:35+00:00,126.015,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:36+00:00,126.13,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:37+00:00,126.61500000000001,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:38+00:00,126.53,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:39+00:00,126.96000000000001,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:40+00:00,127.63,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:41+00:00,127.305,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:47+00:00,133.06,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:49+00:00,134.61,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:51+00:00,132.69,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:53+00:00,131.03,10,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:54+00:00,131.75,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:56+00:00,130.28,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:57+00:00,130.91,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:32:59+00:00,131.485,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:02+00:00,133.29,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:04+00:00,133.36,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:05+00:00,133.17000000000002,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:07+00:00,133.78,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:08+00:00,134.59,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:10+00:00,134.45,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:11+00:00,133.475,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:12+00:00,132.76,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:13+00:00,133.33499999999998,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:15+00:00,132.965,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:17+00:00,134.78,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:18+00:00,134.16,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:19+00:00,133.195,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:22+00:00,133.28,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:25+00:00,132.76999999999998,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:26+00:00,131.8,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:27+00:00,132.46,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:29+00:00,133.05,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:30+00:00,132.515,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:31+00:00,133.18,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:34+00:00,136.11,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:36+00:00,135.88,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:37+00:00,135.175,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:38+00:00,135.34,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:39+00:00,135.155,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:40+00:00,135.01,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:41+00:00,134.53,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:42+00:00,134.63,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:43+00:00,135.17000000000002,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:45+00:00,134.61,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:46+00:00,135.255,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:47+00:00,135.735,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:49+00:00,134.84,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:50+00:00,134.835,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:51+00:00,135.235,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:52+00:00,136.12,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:54+00:00,134.85,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:55+00:00,135.46,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:57+00:00,134.59,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:58+00:00,134.835,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:33:59+00:00,134.79000000000002,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:00+00:00,134.57,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:02+00:00,135.69,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:03+00:00,134.83,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:05+00:00,135.73,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:06+00:00,134.95,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:07+00:00,134.61,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:08+00:00,134.93,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:09+00:00,134.385,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:10+00:00,134.32999999999998,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:11+00:00,134.425,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:12+00:00,135.185,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:13+00:00,134.20999999999998,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:14+00:00,134.57,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:15+00:00,134.59,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:16+00:00,134.61,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:17+00:00,134.3,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:18+00:00,134.43,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:19+00:00,134.60000000000002,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:20+00:00,134.57999999999998,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:23+00:00,134.59,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:24+00:00,134.60000000000002,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:25+00:00,134.59,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:27+00:00,135.01,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:28+00:00,134.60000000000002,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:29+00:00,134.24,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:31+00:00,134.74,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:32+00:00,134.21499999999997,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:35+00:00,134.87,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:37+00:00,135.2,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:38+00:00,134.59,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:39+00:00,134.61,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:40+00:00,134.165,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:41+00:00,133.98,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:42+00:00,134.05,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:43+00:00,134.59,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:44+00:00,134.06,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:45+00:00,134.17,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:46+00:00,134.095,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:47+00:00,134.15499999999997,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:48+00:00,134.45,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:49+00:00,134.14,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:50+00:00,134.16,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:51+00:00,134.15499999999997,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:53+00:00,134.61,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:54+00:00,134.61,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:55+00:00,135.29,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:56+00:00,135.73,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:58+00:00,134.17,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:34:59+00:00,134.0,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:00+00:00,134.45,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:01+00:00,134.17,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:02+00:00,134.16,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:03+00:00,134.16,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:04+00:00,135.05,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:05+00:00,134.17,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:06+00:00,134.42,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:07+00:00,134.14,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:08+00:00,134.64,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:09+00:00,134.515,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:10+00:00,133.93,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:11+00:00,134.61,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:12+00:00,134.14,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:13+00:00,134.08499999999998,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:14+00:00,133.74,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:15+00:00,133.96499999999997,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:16+00:00,134.06,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:19+00:00,134.27999999999997,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:20+00:00,134.06,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:21+00:00,134.06,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:22+00:00,134.0,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:23+00:00,134.15499999999997,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:24+00:00,134.4,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:25+00:00,134.17,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:27+00:00,134.61,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:28+00:00,134.29500000000002,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:30+00:00,134.59,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:31+00:00,134.57,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:32+00:00,134.4,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:33+00:00,134.17,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:34+00:00,134.0,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:35+00:00,134.17,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:36+00:00,134.38,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:37+00:00,134.47,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:39+00:00,133.99,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:41+00:00,134.87,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:43+00:00,134.32,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:44+00:00,134.57,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:45+00:00,133.98000000000002,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:46+00:00,133.96,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:47+00:00,134.12,7,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:48+00:00,134.165,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:49+00:00,133.93,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:50+00:00,134.2,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:51+00:00,134.115,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:52+00:00,133.975,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:53+00:00,134.21,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:54+00:00,134.235,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:55+00:00,134.36,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:56+00:00,134.26,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:57+00:00,134.24,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:35:59+00:00,134.29500000000002,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:00+00:00,134.38,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:02+00:00,134.38,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:03+00:00,134.0,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:04+00:00,134.17,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:05+00:00,133.84,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:07+00:00,134.25,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:08+00:00,134.435,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:10+00:00,134.175,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:13+00:00,136.18,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:14+00:00,136.765,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:15+00:00,136.6,8,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:17+00:00,136.195,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:18+00:00,136.405,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:21+00:00,134.78,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:22+00:00,135.385,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:24+00:00,134.02,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:25+00:00,134.21,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:26+00:00,134.42,1,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:27+00:00,133.88,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:28+00:00,133.95499999999998,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:29+00:00,134.35,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:30+00:00,134.275,2,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:32+00:00,134.075,4,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:33+00:00,134.19,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:34+00:00,134.21,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:36+00:00,134.33,3,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:37+00:00,134.21,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:38+00:00,134.21,5,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:39+00:00,134.23,9,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:40+00:00,133.97,6,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:36:42+00:00,134.42,1,session-1783603749411-du6syw,filtertrack-samples2.csv
