timestamp,velocity_mpm,flow_lpm,session_id,source_file
2026-07-09 13:28:27+00:00,0.020064919354839336,63.204495967743895,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:28+00:00,0.01386411290322723,43.671955645165774,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:29+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:30+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:31+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:32+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:33+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:34+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:35+00:00,-0.010150403225804544,-31.97377016128431,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:36+00:00,-0.010510887096772973,-33.109294354834866,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:37+00:00,-0.012566129032257225,-39.58330645161026,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:38+00:00,-0.012828629032256943,-40.41018145160937,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:39+00:00,-0.012295161290321687,-38.72975806451331,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:40+00:00,-0.01105645161290105,-34.827822580638305,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:41+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:42+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:43+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:44+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:45+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:46+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:47+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:48+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:49+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:50+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:51+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:52+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:53+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:54+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:55+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:56+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:28:57+00:00,0.0,0.0,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:29:35+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:36+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:37+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:38+00:00,-0.01008620689655324,-31.771551724142707,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:39+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:40+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:41+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:42+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:43+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:44+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:45+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:46+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:47+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:48+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:49+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:50+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:51+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:52+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:53+00:00,-0.01028830645161199,-32.408165322577766,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:54+00:00,-0.010305241935481902,-32.46151209676799,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:55+00:00,-0.011945564516128262,-37.628528225804025,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:56+00:00,-0.01009475806451506,-31.79848790322244,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:57+00:00,-0.01124395161290189,-35.41844758064095,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:29:58+00:00,-0.011136290322579246,-35.079314516124626,session-1783603749411-du6syw,filtertrack-samples2.csv
