sessionId,deviceAddress,filterId,index,timestamp,offsetMs,distanceCm
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,131,2026-07-14T12:15:28.820000Z,1784031328820,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,132,2026-07-14T12:15:28.893000Z,1784031328893,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,133,2026-07-14T12:15:29.048000Z,1784031329048,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,134,2026-07-14T12:15:29.122000Z,1784031329122,85.07
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,135,2026-07-14T12:15:29.168000Z,1784031329168,85.09
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,136,2026-07-14T12:15:29.320000Z,1784031329320,85.57
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,137,2026-07-14T12:15:29.388000Z,1784031329388,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,138,2026-07-14T12:15:29.478000Z,1784031329478,85.57
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,139,2026-07-14T12:15:29.568000Z,1784031329568,85.57
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,140,2026-07-14T12:15:29.660000Z,1784031329660,85.59
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,141,2026-07-14T12:15:29.792000Z,1784031329792,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,142,2026-07-14T12:15:29.883000Z,1784031329883,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,143,2026-07-14T12:15:29.974000Z,1784031329974,85.61
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,144,2026-07-14T12:15:30.063000Z,1784031330063,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,145,2026-07-14T12:15:30.214000Z,1784031330214,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,146,2026-07-14T12:15:30.288000Z,1784031330288,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,147,2026-07-14T12:15:30.376000Z,1784031330376,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,148,2026-07-14T12:15:30.468000Z,1784031330468,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,149,2026-07-14T12:15:30.561000Z,1784031330561,85.57
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,150,2026-07-14T12:15:30.712000Z,1784031330712,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,151,2026-07-14T12:15:30.784000Z,1784031330784,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,152,2026-07-14T12:15:30.874000Z,1784031330874,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,153,2026-07-14T12:15:30.964000Z,1784031330964,85.61
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,154,2026-07-14T12:15:31.100000Z,1784031331100,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,155,2026-07-14T12:15:31.195000Z,1784031331195,85.61
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,156,2026-07-14T12:15:31.278000Z,1784031331278,85.12
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,157,2026-07-14T12:15:31.366000Z,1784031331366,85.59
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,158,2026-07-14T12:15:31.456000Z,1784031331456,85.12
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,159,2026-07-14T12:15:31.607000Z,1784031331607,85.63
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,160,2026-07-14T12:15:31.684000Z,1784031331684,85.57
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,161,2026-07-14T12:15:31.772000Z,1784031331772,85.59
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,162,2026-07-14T12:15:31.870000Z,1784031331870,86.05
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,163,2026-07-14T12:15:31.998000Z,1784031331998,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,164,2026-07-14T12:15:32.089000Z,1784031332089,85.57
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,165,2026-07-14T12:15:32.176000Z,1784031332176,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,166,2026-07-14T12:15:32.269000Z,1784031332269,85.54
